game_id,rating
1569,1895.7578570931532
1570,1681.0604059829059
1571,1747.7257467897016
1578,1806.9686294708006
1581,1790.0233487394958
1583,1366.56
1586,1779.7884107718946
1588,1861.3634335554334
1593,1466.217619047619
1594,1713.170351939715
1596,1647.1152777777777
1597,1696.0542229107846
1606,1625.7257100492102
1611,1478.5237804073322
1612,1921.1078315493755
1615,2016.4155865232015
1616,1752.70046031746
1623,1772.8597956454832
1624,1774.8557366946782
1629,1642.8470238095238
1631,1488.06
1632,1750.7056944444446
1634,2007.4432449327196
1639,1657.5573271042076
1644,1706.4218873327109
1646,1724.413157532915
1649,1663.7869529736417
1651,2041.7597158904844
1654,1664.76174585632
1657,1960.9965165287633
1660,1936.7991441421766
1664,1879.882595000771
1665,1599.0903264718415
1666,1836.694978577807
1669,1692.6506492585236
1677,1852.1224057494092
1684,1930.0189109505648
1694,1850.7104455548244
1696,2043.7695382954812
1698,1669.1672150849924
1700,1899.3373318154727
1701,1615.4914580830068
1704,1670.4831615080982
1706,1896.3086111111113
1710,1919.3006241203254
1715,1755.6638550038904
1719,1920.7849037263181
1720,1777.03062032096
1722,1722.503641085494
1733,1975.5882973903929
1734,1787.6920009834955
1739,2019.1864709185766
1740,2028.4199511381178
1743,1781.1101334090251
1744,1746.4221241830066
1759,1644.8734196133596
1762,1816.990538720539
1763,1789.776044336856
1765,1731.6159606666158
1766,1774.09
1767,2011.5528526701212
1768,1570.95
1773,1871.0882424242423
1779,1600.4924970706577
1780,1778.446361726509
1781,2047.9219154581656
1786,1593.4866666666667
1789,1730.0318572012138
1790,1550.8366666666666
1792,2022.499583478749
1799,1994.2614318520268
1802,1861.039340018119
1803,1779.6383333333333
1804,1682.0737699695674
1812,1887.1052220741542
1814,1749.5293029100526
1825,1679.2982889304176
1828,2052.326694548311
1834,1539.1833933957646
1846,1757.5266666666666
1849,1775.015
1852,2052.23751237264
1854,2074.436024583309
1855,1991.743583723016
1856,1845.6374373146014
1869,1537.134388888889
1871,1821.4971014936702
1873,1896.0879871794868
1875,1755.2038174603174
1876,1745.055150889657
1885,1793.8325741382475
1890,1749.6381870179248
1891,1714.7475
1892,1970.2923188405794
1894,1589.7632246231112
1895,1863.5673475225406
1896,1560.0266666666666
1905,1849.9668193632228
1906,1773.6832217580088
1907,1676.3787156834228
1917,2097.365097589744
1920,1993.867613884582
1921,1553.4692892565831
1924,1511.1440806726625
1926,1872.3730769230767
1927,1972.853793073357
1936,1621.7256099747474
1951,1746.6538022804289
1958,1913.6116721656037
1959,1660.9881029296264
1963,1751.308098845599
1968,2075.1027596626905
1972,1597.8405811236241
1973,1958.9647126011973
1978,1711.1056779166406
1979,2073.856533564211
1980,2043.888474936328
1984,1789.414038330053
1987,1956.4736519094238
1991,1940.3844444444442
1994,1722.5483619165354
1996,1923.0174974120077
1997,1661.6939446589447
2003,1789.2559983594253
2006,1924.1565875693414
2007,1760.88773015873
2015,1606.2450022982725
2024,2001.0901744773387
2025,1761.845611111111
2030,1595.273184219684
2035,1791.9234100191109
2037,1803.1031792717085
2039,1598.6533333333334
2040,1678.1856003735638
2041,1647.6387265058438
2046,1844.736283879825
2047,1786.1483333333333
2050,1806.520743901758
2053,1856.5228015172636
2055,1805.365108373218
2057,2000.299033598537
2060,1789.5733351461986
2073,1982.058852160918
2076,1804.2255462184874
2078,1667.5957777777778
2079,2049.8724032897735
2085,1642.2027777777778
2086,1737.2408391053389
2088,2009.7141909260229
2091,1850.996658172545
2096,1803.5486956521736
2098,1853.597196217494
2104,1782.665
2106,1687.142814089316
2108,1986.497570885861
2111,1937.5733333333333
2113,1752.5859523809522
2115,1995.2450260825347
2116,1439.7433815779145
2118,1745.854507936508
2122,1766.4440476190478
2126,1659.7260799254836
2132,1757.7341400382784
2135,1983.4295089318987
2138,1975.9829399053635
2140,2039.3686439752214
2142,2049.8033998228398
2148,1757.7146247498995
2157,1734.7339911700064
2160,2031.8932871952964
2167,2060.9546732854906
2170,1670.6797169320294
2171,1585.4283687802135
2174,1772.0393533571696
2178,1612.9616023347023
2188,1991.0218803711837
2191,2051.362351576871
2194,1758.6662222222224
2198,1617.4068785272245
2199,1856.491308623814
2200,1947.845176163291
2204,1687.2256710680758
2208,2053.7231844937555
2215,1766.4782447016185
2219,1640.5462962962965
2225,1781.4716666666666
2229,1971.0871711350442
2233,1685.4581314927407
2236,2056.6492245066183
2237,1809.403581580419
2240,1903.5472428887376
2243,1660.8308831122908
2244,1939.443868935856
2246,1794.0216890756305
2247,1999.2433345882366
2249,1753.8033333333333
2258,1589.04
2262,1931.8860249351187
2264,1774.8833333333334
2265,1573.9366666666667
2269,1679.7521428571429
2274,1596.5024817755846
2280,1749.6717105717235
2284,1746.9745904040622
2286,1739.8212142857144
2295,1848.1880923832855
2297,1791.0500054112554
2298,1590.345162633987
2299,1765.4483692551842
2300,1670.7038840277498
2306,2064.1876969507057
2307,1759.3836681381354
2311,1872.0255022311462
2317,2016.8158963224528
2324,1845.7901299391729
2326,1975.3269537278707
2327,2043.7398456947603
2330,1658.2473232323232
2332,1624.7966666666666
2333,2023.2186225523687
2335,1735.9530644925246
2337,1513.9719259259257
2339,1971.8214179362528
2341,1793.6678851540617
2345,1693.5645499038003
2348,1992.5817802623742
2349,1971.761170746227
2351,2058.076491677558
2353,1789.217678339119
2365,1987.4370555017595
2366,1559.06
2368,1606.8512945888822
2373,1830.7031314425687
2374,1857.7040677926523
2375,1576.0166666666667
2377,1722.8148931623932
2378,2036.6958405951314
2382,1942.4733548686825
2383,1840.8942794690977
2384,2065.2309479061596
2385,1631.586875614344
2391,1889.6223528834596
2396,2052.6792907466165
2400,1970.9241956980643
2402,2047.7297670254088
2403,1915.2164851624739
2410,2023.7377491576442
2420,1778.4595033128785
2422,1652.2929569448281
2431,1673.8850697569187
2441,1767.1347353255562
2442,1703.4221691565515
2450,2068.115585495741
2453,2074.0117757837365
2454,1341.6761777787963
2456,2060.2086995739846
2458,2054.9130045748198
2460,1573.1733333333334
2464,1686.1212891957193
2465,1909.443240981241
2466,1781.9542289108736
2468,1879.8591391676948
2475,1420.0
2476,1989.0897287363214
2477,1603.249722222222
2478,1960.3663791142803
2480,1889.5217409495133
2482,1507.2336932819383
2484,2041.5765281883441
2485,1621.1933333333334
2491,1692.6343464052288
2492,1690.0266666666666
2494,1651.4603512297315
2498,1716.8615272564114
2501,1646.1859689944058
2502,1713.3904575163397
2507,1845.9366666666667
2511,1571.3612029947913
2519,1531.6233333333332
2521,1771.8593911627827
2527,1740.0954716678036
2530,1644.980462336553
2534,1964.1255343188361
2535,1639.8732995964276
2536,1969.990365897046
2538,1695.448907094593
2539,1715.1057251964032
2542,1898.733207696661
2544,2042.614791407563
2545,1573.3291356041618
2550,1619.5070202020202
2552,1750.69
2553,1667.618888888889
2554,1613.6618677763433
2555,2034.4206304509953
2558,1729.6964953339136
2570,1594.9695791245792
2579,2055.0820474281713
2586,1588.97
2587,1569.2938043341967
2588,1548.1730677672717
2590,1740.8330217676453
2595,1758.2981123747086
2598,1635.5022238492377
2600,1629.0320402221976
2603,1705.0703714169313
2609,1935.259527680764
2611,1736.9030635358233
2612,1703.1182981341733
2613,1630.9156540337865
2614,1786.7336666666665
2616,1516.2014814814816
2620,1740.8605577594049
2622,1974.611948165313
2623,1829.954651709402
2624,1786.545
2628,1874.4845646263148
2629,1977.0103281002578
2632,1911.8702144447077
2639,2062.5690846216576
2646,1744.7393055555556
2648,1798.0683333333334
2650,1679.208111111111
2655,1750.0524007543013
2657,1548.506648950028
2658,1771.7963100059785
2661,2033.1323691306534
2662,1637.743541109682
2663,1871.2529773196015
2667,1593.3713324376772
2669,1980.3312336559366
2672,1473.3383905723906
2673,1602.8933333333334
2683,1624.6445728591245
2684,1858.0187439454273
2686,1735.0353058635478
2689,1993.178313654589
2690,1714.9466145833333
2692,1566.0517806553314
2694,1978.2873747654892
2696,1590.6121041501967
2697,1940.0344230769233
2698,1979.9487518111748
2702,1673.6350663169637
2710,1916.8740230021801
2722,1479.659342019636
2723,1747.1225277777778
2731,1663.8827630366518
2732,1632.616918520406
2735,1935.9531991645783
2736,1763.0827947711728
2738,1748.725880636562
2742,2012.7368434935138
2746,1947.5335283155246
2747,1965.8922545695962
2751,1591.1249188749998
2752,1820.3618319844404
2753,1783.9695981182508
2754,1819.0064850256022
2755,1640.0396419238698
2758,2076.3732040405116
2759,1776.113421871703
2760,1692.3292477529458
2765,1694.80762660659
2770,2045.5598672581193
2774,1732.0775173198529
2775,1972.8204254545403
2777,2005.8495133876859
2782,1804.121447012138
2786,1693.0176965314129
2791,1730.561901127679
2795,1801.7339646223638
2797,1569.243435401123
2798,2010.9123934604556
2800,1420.5
2802,2041.4683083716636
2803,1619.0201815862683
2804,1528.6753413900915
2821,1685.9253133023747
2824,1725.2739352270112
2825,1582.6666666666667
2830,1497.3766666666668
2835,1776.056380581174
2838,1745.6428557410459
2845,1999.6759272263785
2846,1798.513831823833
2847,1638.624167809415
2851,1804.6348020310509
2853,2051.067130913491
2856,1741.0145991788845
2858,1807.3928495429984
2860,1753.50760366399
2867,2009.3584480959134
2870,2016.0544078304429
2874,1737.1854913241941
2883,1993.9847440352298
2886,1813.972107042588
2894,2037.8974489925313
2897,2072.4455757575674
2907,1679.6667990805495
2909,1636.4674547278212
2923,1780.46
2929,1952.1135093681837
2936,1785.2571190476192
2942,2125.561388888889
2943,1613.1653840450485
2948,1940.0485542874596
2950,1822.5082148116653
2956,1808.6260835437663
2958,1676.7634184658136
2959,1648.0949449313243
2961,2024.7009054337466
2963,1489.5965570389824
2965,1617.4846813778765
2968,2063.556821852213
2969,1850.0690979679314
2971,1819.499326210826
2972,2034.3272802024296
2979,1765.5496296296296
2980,1637.2799947860537
2985,1907.264555211269
2988,2051.464185710723
2992,1879.5997030609217
2995,1810.7208707917284
2996,1631.5893342332913
2997,2056.2361804457864
2999,1503.2058227049624
3002,2000.251647977335
3003,1884.0747395728486
3004,1969.1419027184013
3009,1981.9611980679774
3011,1687.5908937295512
3012,2034.070517284398
3013,1812.3235946732193
3025,1690.6646187746794
3031,1938.2213333333334
3038,1987.9947363306512
3039,1735.3897196727257
3041,1849.0187777777776
3045,1993.227080836199
3047,1616.1507127443833
3049,1794.2994125770658
3051,1848.3507034190577
3055,1661.132719812745
3057,2046.0595509260877
3059,1619.5587280579045
3065,1738.6310388902884
3078,1684.8209256368482
3081,1994.7880223148813
3083,1624.6133333333332
3087,1624.3539648660455
3094,1573.8688306927
3096,1782.085
3102,1679.0537333040668
3103,1675.4430277264084
3105,1595.2740679342107
3107,1786.2678001867414
3108,1822.3807110260038
3111,1983.444400273156
3112,1973.5510666682792
3114,1971.4097086022157
3121,1556.85
3126,1634.998437118437
3128,1948.2803458977548
3132,1552.5394848207347
3135,1711.5400365229482
3138,1918.1293409369862
3139,1616.4354446514487
3140,1966.617652817815
3149,2057.6814732691532
3153,1755.33
3156,1985.6795025557722
3159,1491.1102677968036
3165,2002.5841362434342
3168,1659.9559778021812
3176,1808.8298717948717
3180,2005.8267100463997
3181,1735.260766253524
3184,1506.5129136095386
3190,1977.8172495607628
3192,1927.9296016803726
3197,1866.0278621933626
3202,1689.8775569494749
3204,2007.4134539541878
3206,1661.0088513211006
3211,1977.5261417312672
3212,1907.3157044578513
3215,1740.2833333333333
3220,1754.2516146100634
3221,1373.8526666666667
3223,1716.6108944478215
3224,1862.515899852431
3228,2039.4232035215637
3232,1988.2245737529988
3239,1668.628767322062
3241,1631.9551108274252
3243,1767.376636904762
3245,2057.893153805811
3257,1413.2533333333333
3260,1650.744461325571
3266,1491.9249295460875
3267,1989.3563518106464
3268,1968.80821103474
3274,1963.421965196485
3275,1771.6588452359413
3277,1765.5840154051175
3288,1859.3618896558346
3292,2082.6667681623935
3293,1970.5645267664001
3294,1787.6693654627709
3298,1730.8653226002457
3301,1946.1889847427906
3304,2069.577645893681
3305,1679.4799919322109
3307,1841.0579796923366
3308,1643.1892938347764
3310,2062.8111575414605
3313,1794.487848739496
3318,1704.4654938181027
3319,1941.86575788697
3321,2013.955877443036
3333,2042.6212443419493
3335,1679.1638024430463
3338,1617.5196620221698
3339,1691.2626249721259
3340,1750.5796567555253
3342,1747.5221079910366
3346,1964.2102659676127
3347,1587.0538729891261
3348,1754.0688717929609
3350,1868.219835578772
3351,1805.3766666666668
3353,1788.3213074947932
3355,1903.7590321875007
3356,1753.030185185185
3357,1909.4549403278604
3360,1998.8815694022373
3362,2011.9089502666234
3370,2004.4383787824672
3374,2018.2418557872847
3377,2031.8752772830023
3379,1683.5553333333335
3380,1807.0884264414403
3381,1661.7992026705374
3383,1587.99
3385,1732.9458587003433
3386,1747.536478046969
3388,2042.6327979389523
3389,1743.313973281637
3391,1745.1626061648321
3393,1803.1844206349206
3394,1863.9730385813016
3396,1872.495080421459
3399,1788.5256705336576
3402,1652.2123005239164
3403,1643.8766666666668
3405,1845.8982767246562
3406,2073.4769151597625
3410,1826.3281929250604
3412,1911.9383640020108
3413,1780.4298041254071
3414,1793.3572857142856
3417,1768.789959654978
3422,1995.226810516476
3424,1827.3483270985948
3425,1948.5692010173418
3426,1845.9353822365574
3428,1946.1106238945708
3433,1745.1048958280992
3434,1916.9243258138865
3435,1606.9481984382337
3437,1831.2081645266805
3439,1575.7713441150045
3443,1956.2352053183636
3452,1848.413974441259
3455,1799.732602234614
3459,1824.0701861437678
3460,1642.703888888889
3463,1677.635470838206
3465,1886.6104968883187
3467,1813.967753411306
3472,1706.1334215610539
3474,1992.6364595776665
3475,1752.9460000000001
3478,1844.6456103603557
3479,1868.1992755452027
3482,1697.0082433238797
3485,1989.0743646073201
3490,2085.3214106762093
3495,1687.0439646706718
3497,1703.9990375216037
3504,1503.612469069219
3507,1631.1844015361
3508,1856.8793999814432
3509,1954.5453003162952
3513,1882.364440285823
3522,1687.171269296607
3525,1795.3218412698413
3533,1778.2833333333333
3538,1827.9585419911662
3540,1603.960135125006
3543,1685.6539895570047
3548,2041.7194823658094
3549,1689.055520221799
3569,1996.368257819766
3570,1730.072927290503
3582,1710.2576881247933
3588,1678.4549487059808
3589,2077.0346535141093
3594,1881.0081240162035
3599,2050.558700637858
3600,2035.2353431151098
3604,1850.9561928223175
3607,1932.0159236081572
3609,1856.5702610702397
3616,1990.7178290233335
3618,2011.7163132685982
3620,2055.039590880059
3622,1748.62
3624,1729.7276369395709
3630,2051.8665973888087
3634,1550.1240935672513
3637,1855.078916244927
3644,1861.9872149009107
3645,1779.4088009595646
3649,1789.2479053354182
3655,1986.9778496730262
3657,2030.1602844601816
3659,1643.2341170128054
3660,1642.5384040342612
3661,1654.0243209876544
3662,1802.756915526317
3667,2001.1667628198904
3681,2045.8328373634677
3682,1992.0013914135443
3686,2007.6768909176417
3689,1692.6218443308157
3694,1714.0295963370345
3695,1736.5866666666666
3696,2067.312132842548
3697,1711.044050698385
3698,2003.191834697798
3708,1588.2049995331465
3709,1638.2235
3710,1798.8143650793652
3721,1630.5227409693446
3727,1755.957454942767
3728,2018.1254082583505
3731,1543.0522544283415
3735,1742.5047272347538
3736,1404.8262037037036
3737,1973.007322267862
3742,1832.5921597568954
3744,1912.977923678852
3747,2010.1839265331164
3759,1987.3214029468
3761,1735.3324537455296
3762,2001.7179040094757
3768,1801.7783077474364
3771,1965.2034030890757
3774,1591.2905108802768
3779,1696.974897671745
3786,1946.1764646464649
3791,1577.1070759304164
3792,1724.576
3793,1751.2477213119082
3796,1771.1366666666668
3800,1798.7152457983198
3804,1583.6066666666666
3805,1837.2173689820584
3806,1647.2355799182517
3808,2008.6811349361813
3810,2060.538624205707
3820,1919.5940570720963
3822,2091.65149131368
3823,2030.3591115024194
3824,1911.73895829578
3832,1725.7082921293681
3833,1715.4441666666667
3834,1760.257999597472
3839,1685.5905573999646
3844,1641.0988291987944
3847,1643.413953223157
3848,1739.4883797912846
3853,1822.3379527332145
3854,1787.2994526675138
3863,1857.2522342842142
3866,1727.9111605866515
3870,1841.3838099163554
3877,1867.6041302016788
3878,1679.5203464071876
3882,1632.0149525692689
3883,1835.7823470939732
3885,1675.704804807255
3887,2017.5837870451203
3892,1666.2627979242977
3896,2036.5192229833106
3909,2024.5498207391856
3911,2079.6453721763123
3914,1974.5494509840369
3915,1715.519317037135
3917,2025.7357922494232
3921,1595.9820794384405
3922,1947.2235295508274
3927,1617.3733333333332
3928,1564.9366666666667
3931,1633.4886040806123
3932,1600.4395232807071
3933,1807.8980441292695
3934,1655.885162095639
3935,1752.1584577954336
3941,2005.3761310648042
3943,2056.726134089548
3948,1513.48
3949,1852.4145105912867
3951,1951.794865969525
3957,1695.6938808615023
3960,1709.493786567604
3962,1725.0902034274302
3972,1623.7762570916336
3974,1779.0259513670815
3979,2061.8067428107292
3981,1708.7816103913917
3985,1708.0654021736734
