70284,93.12203
70285,89.79616
70286,76.66759
70287,110.631935
70288,202.77426
70289,210.60197
70290,174.95172
70291,230.65489
70292,97.88694
70293,96.27551
70294,82.73114
70295,116.96565
70296,179.38544
70297,183.84006
70298,153.54614
70299,204.51932
70300,85.06034
70301,82.47224
70302,69.69077
70303,101.76351
70304,123.93195
70305,124.61079
70306,103.12433
70307,144.88435
70308,46.81795
70309,49.255108
70310,42.47904
70311,63.56324
70312,167.26306
70313,170.70517
70314,143.71118
70315,191.97025
70316,78.146065
70317,75.18882
70318,65.21761
70319,94.70823
70320,218.12051
70321,224.70845
70322,191.46545
70323,245.39049
70324,115.36271
70325,113.81413
70326,99.81615
70327,134.10606
70328,207.79996
70329,212.7517
70330,180.52652
70331,233.96222
70332,107.56194
70333,105.44156
70334,92.09673
70335,125.82749
70336,214.55536
70337,221.51367
70338,187.84833
70339,241.32831
70340,112.73618
70341,111.793236
70342,98.30511
70343,132.6127
70344,192.2517
70345,196.67075
70346,167.17969
70347,217.242
70348,100.020004
70349,98.61209
70350,85.57198
70351,117.90403
70352,138.37738
70353,138.8475
70354,117.55625
70355,159.43575
70356,61.442738
70357,64.622604
70358,58.00748
70359,79.32466
70360,180.77745
70361,183.7102
70362,157.84357
70363,204.90915
70364,93.02144
70365,91.02336
70366,81.00199
70367,110.59586
70368,231.6517
70369,237.54402
70370,205.76678
70371,257.94156
70372,131.51083
70373,130.54404
70374,116.441185
70375,150.714
70376,221.49387
70377,225.82288
70378,195.09447
70379,247.17453
70380,123.458534
70381,122.16638
70382,108.61225
70383,142.14919
70384,227.74876
70385,233.88503
70386,202.14015
70387,253.69794
70388,128.98572
70389,128.3714
70390,114.97764
70391,149.24788
70392,206.42392
70393,210.81018
70394,182.14566
70395,231.32631
70396,116.3568
70397,115.7772
70398,102.534325
70399,135.01848
70400,153.89587
70401,154.08557
70402,133.03622
70403,175.0448
70404,77.36884
70405,81.170975
70406,74.54822
70407,96.03379
70408,195.48056
70409,197.98358
70410,173.08878
70411,219.24902
70412,109.21215
70413,107.87988
70414,97.7647
70415,127.38072
70416,246.30391
70417,251.5101
70418,221.18193
70419,271.81024
70420,148.67607
70421,148.01361
70422,133.87885
70423,168.07631
70424,236.24117
70425,240.13956
70426,210.6807
70427,261.58618
70428,140.41891
70429,139.68204
70430,126.0089
70431,159.31018
70432,242.16425
70433,247.55574
70434,217.47688
70435,267.51678
70436,146.18997
70437,145.74911
70438,132.47104
70439,166.62308
70440,221.77693
70441,226.00941
70442,198.24101
70443,246.54564
70444,133.71117
70445,133.63715
70446,120.27181
70447,152.84714
70448,170.19768
70449,170.16591
70450,149.35776
70451,191.4409
70452,94.26893
70453,98.42636
70454,91.67837
70455,113.43928
70456,211.15498
70457,213.30531
70458,189.34804
70459,234.71582
70460,126.395
70461,125.52322
70462,115.24159
70463,144.85614
70464,261.88324
70465,266.3997
70466,237.46931
70467,286.8481
70468,166.54956
70469,166.04094
70470,151.94241
70471,186.03856
70472,251.86095
70473,255.40904
70474,227.04704
70475,276.9543
70476,158.09363
70477,157.80545
70478,144.117
70479,177.14336
70480,257.5878
70481,262.299
70482,233.6208
70483,282.4455
70484,164.08566
70485,163.75287
70486,150.58478
70487,184.56
70488,238.08662
70489,242.119
70490,215.15533
70491,262.6085
70492,151.78026
70493,151.99068
70494,138.55878
70495,171.18942
70496,187.1131
70497,186.94664
70498,166.42285
70499,208.43707
70500,111.89573
70501,116.11863
70502,109.2763
70503,131.36993
70504,227.5917
70505,229.41122
70506,206.39198
70507,250.97876
70508,144.30026
70509,143.79132
70510,133.32932
70511,162.90637
70512,278.26694
70513,282.13324
70514,254.38783
70515,302.8187
70516,184.93768
70517,184.5234
70518,170.46043
70519,204.4545
70520,268.24277
70521,271.41803
70522,244.10385
70523,293.0426
70524,176.31534
70525,176.41275
70526,162.73332
70527,195.57639
70528,273.81516
70529,277.97675
70530,250.46298
70531,298.30212
70532,182.5064
70533,182.28384
70534,169.15543
70535,202.94183
70536,255.13771
70537,258.9343
70538,232.67505
70539,279.32773
70540,170.35193
70541,170.75696
70542,157.23305
70543,189.90378
70544,204.5206
70545,204.32307
70546,184.0982
70547,225.91357
70548,130.02838
70549,134.22296
70550,127.28185
70551,149.7136
70552,244.7032
70553,246.17096
70554,224.02913
70555,267.88675
70556,162.69438
70557,162.49571
70558,151.89636
70559,181.448
70560,295.2447
70561,298.58505
70562,271.78174
70563,319.5036
70564,203.71329
70565,203.39497
70566,189.328
70567,223.2553
70568,285.22815
70569,288.04968
70570,261.69562
70571,309.7317
70572,194.95523
70573,195.38635
70574,181.70508
70575,214.44485
70576,290.71353
70577,294.42004
70578,267.91522
70579,314.90057
70580,201.30814
70581,201.21552
70582,188.07831
70583,221.7067
70584,272.7597
70585,276.30322
70586,250.6667
70587,296.58453
70588,189.3023
70589,189.84811
70590,176.22961
70591,208.9318
70592,222.3862
70593,222.22028
70594,202.25114
70595,243.81955
70596,148.57268
70597,152.71143
70598,145.6181
70599,168.41751
70600,262.38028
70601,263.49725
70602,242.12776
70603,285.34988
70604,181.44519
70605,181.55554
70606,170.78687
70607,200.40283
70608,312.6724
70609,315.6292
70610,289.63156
70611,336.7226
70612,222.77579
70613,222.57326
70614,208.47977
70615,242.39194
70616,302.68597
70617,305.21588
70618,279.67703
70619,326.909
70620,213.91806
70621,214.6424
70622,200.9413
70623,233.63184
70624,308.1618
70625,311.4921
70626,285.8258
70627,332.0758
70628,220.41525
70629,220.45848
70630,207.27435
70631,240.78232
70632,290.7921
70633,294.11014
70634,269.01877
70635,314.29907
70636,208.53522
70637,209.21886
70638,195.49347
70639,228.23615
70640,240.66394
70641,240.52948
70642,220.77794
70643,262.11746
70644,167.46274
70645,171.569
70646,164.217
70647,187.45174
70648,280.5027
70649,281.32275
70650,260.56616
70651,303.2484
70652,200.47723
70653,200.89766
70654,189.9227
70655,219.69443
70656,330.5265
70657,333.14792
70658,307.84787
70659,354.3521
70660,242.0539
70661,242.00772
70662,227.85266
70663,261.79272
70664,320.51773
70665,322.8135
70666,297.95038
70667,344.4996
70668,233.1346
70669,234.13101
70670,220.37346
70671,253.06717
70672,326.0662
70673,329.06918
70674,304.08627
70675,349.70355
70676,239.76767
70677,239.9285
70678,226.70242
70679,260.12442
70680,309.1353
70681,312.27643
70682,287.6477
70683,332.40317
70684,227.98807
70685,228.81937
70686,214.94829
70687,247.75677
70688,259.27765
70689,259.1602
70690,239.59782
70691,280.73502
70692,186.6375
70693,190.749
70694,183.0177
70695,206.75061
70696,298.98505
70697,299.5766
70698,279.27106
70699,321.4958
70700,219.74323
70701,220.46295
70702,209.25597
70703,239.23529
70704,348.74454
70705,351.05035
70706,326.34384
70707,372.3302
70708,261.501
70709,261.65256
70710,247.40378
70711,281.39685
70712,338.6639
70713,340.77145
70714,316.46295
70715,362.43576
70716,252.54926
70717,253.805
70718,239.95958
70719,272.69537
70720,344.33316
70721,347.0358
70722,322.61847
70723,367.71396
70724,259.30704
70725,259.57965
70726,246.33398
70727,279.6791
70728,327.7173
70729,330.74716
70730,306.49402
70731,350.8236
70732,247.6023
70733,248.5856
70734,234.55493
70735,267.44736
70736,278.15393
70737,278.05615
70738,258.64954
70739,299.61276
70740,206.04913
70741,210.17744
70742,201.96658
70743,226.24025
70744,317.74872
70745,318.17227
70746,298.21497
70747,340.04504
70748,239.20474
70749,240.19806
70750,228.7366
70751,258.9643
70752,367.2576
70753,369.26593
70754,345.0748
70755,390.59363
70756,281.07407
70757,281.46094
70758,267.10938
70759,301.16037
70760,357.08908
70761,359.03253
70762,335.185
70763,380.67065
70764,272.11606
70765,273.61603
70766,259.68054
70767,292.46924
70768,362.88516
70769,365.30975
70770,341.37726
70771,386.049
70772,278.98734
70773,279.3806
70774,266.1139
70775,299.4004
70776,346.4997
70777,349.49667
70778,325.52396
70779,369.49213
70780,267.33954
70781,268.48062
70782,254.28947
70783,287.27454
70784,297.22473
70785,297.17493
70786,277.86932
70787,318.70776
70788,225.6502
70789,229.76569
70790,221.00983
70791,245.89944
70792,336.73303
70793,337.03903
70794,317.3598
70795,358.832
70796,258.82852
70797,260.05093
70798,248.33954
70799,278.83075
70800,386.0114
70801,387.7345
70802,364.0
70803,409.09677
70804,300.75427
70805,301.39722
70806,286.9367
70807,321.0517
70808,375.7473
70809,377.55508
70810,354.09076
70811,399.14658
70812,291.8084
70813,293.53162
70814,279.52063
70815,312.35907
70816,381.66736
70817,383.84875
70818,360.33926
70819,404.6397
70820,298.7821
70821,299.30643
70822,286.0066
70823,319.25388
70824,365.461
70825,368.468
70826,344.71658
70827,388.37866
70828,287.1757
70829,288.48315
70830,274.12738
70831,307.2131
70832,316.44736
70833,316.46902
70834,297.22626
70835,337.97726
70836,245.39822
70837,249.47397
70838,240.14087
70839,265.71277
70840,355.8844
70841,356.1314
70842,336.66757
70843,377.81726
70844,278.58966
70845,280.00073
70846,268.0559
70847,298.80945
70848,404.9568
70849,406.44406
70850,383.1051
70851,427.80057
70852,320.53763
70853,321.43567
70854,306.84943
70855,341.0452
70856,394.59723
70857,396.29874
70858,373.15906
70859,417.8325
70860,311.60913
70861,313.53406
70862,299.44403
70863,332.34372
70864,400.63275
70865,402.63388
70866,379.4642
70867,423.43445
70868,318.67123
70869,319.33246
70870,305.97504
70871,339.2136
70872,384.57123
70873,387.62164
70874,364.04156
70875,407.45178
70876,307.0935
70877,308.56808
70878,294.0518
70879,327.24448
70880,335.792
70881,335.9072
70882,316.70627
70883,357.38712
70884,265.2624
70885,269.28906
70886,259.35785
70887,285.63446
70888,375.16638
70889,375.41193
70890,356.10815
70891,396.96796
70892,298.4625
70893,300.0374
70894,287.88208
70895,318.8831
70896,424.05652
70897,425.3717
70898,402.37302
70899,446.69437
70900,340.40878
70901,341.55896
70902,326.83142
70903,361.12354
70904,413.60275
70905,415.23196
70906,392.36603
70907,436.7108
70908,331.5091
70909,333.6114
70910,319.43427
70911,352.40714
70912,419.7527
70913,421.62695
70914,398.7206
70915,442.40668
70916,338.63885
70917,339.43988
70918,326.0017
70919,359.25983
70920,403.81104
70921,406.92645
70922,383.48486
70923,426.69
70924,327.07993
70925,328.71832
70926,314.05634
70927,347.3555
70928,355.2415
70929,355.4663
70930,336.28802
70931,376.91043
70932,285.21985
70933,289.20563
70934,278.66254
70935,305.6422
70936,394.5517
70937,394.84732
70938,375.65704
70939,416.2579
70940,318.42053
70941,320.1519
70942,307.8156
70943,339.039
70944,443.2839
70945,444.48016
70946,421.77515
70947,465.77313
70948,360.35626
70949,361.7543
70950,346.87238
70951,381.27295
70952,432.73444
70953,434.32184
70954,411.69415
70955,455.7486
70956,351.49164
70957,353.7538
70958,339.48068
70959,372.53665
70960,438.99948
70961,440.78998
70962,418.09357
70963,461.53027
70964,358.66962
70965,359.616
70966,346.07706
70967,379.37732
70968,423.1785
70969,426.35513
70970,403.03003
70971,446.06763
70972,347.12457
70973,348.92267
70974,334.138
70975,367.53052
70976,374.7794
70977,375.13885
70978,355.9537
70979,396.5269
70980,305.2562
70981,309.2221
70982,298.0616
70983,325.7183
70984,414.01874
70985,414.4126
70986,395.2967
70987,435.68048
70988,338.44626
70989,340.33316
70990,327.8534
70991,359.26483
70992,462.62598
70993,463.73804
70994,441.28833
70995,485.0098
70996,380.36987
70997,382.01
70998,366.96466
70999,401.48178
71000,451.9737
71001,453.5464
71002,431.1302
71003,474.923
71004,371.5425
71005,373.95126
71006,359.57666
71007,392.72324
71008,458.35315
71009,460.0929
71010,437.57428
71011,480.78003
71012,378.755
71013,379.8486
71014,366.1906
71015,399.55444
71016,442.66504
71017,445.88593
71018,422.66122
71019,465.56213
71020,367.21948
71021,369.17346
71022,354.28668
71023,387.7589
71024,394.3907
71025,394.91998
71026,375.69147
71027,416.23325
71028,325.35138
71029,329.331
71030,317.57245
71031,345.8523
71032,433.55338
71033,434.0913
71034,415.01144
71035,455.21994
71036,358.53052
71037,360.56818
71038,347.98633
71039,379.53906
71040,482.07394
71041,483.12204
71042,460.897
71043,504.37878
71044,400.4427
71045,402.31543
71046,387.10037
71047,421.74103
71048,471.32416
71049,472.8877
71050,450.6598
71051,494.21744
71052,391.64987
71053,394.1966
71054,379.711
71055,412.9643
71056,477.79916
71057,479.51123
71058,457.1452
71059,500.13867
71060,398.88593
71061,400.12915
71062,386.328
71063,419.78192
71064,462.268
71065,465.50146
71066,442.37372
71067,485.1597
71068,387.3584
71069,389.46417
71070,374.47482
71071,408.0348
71072,414.06213
71073,414.79544
71074,395.49744
71075,436.02585
71076,345.49295
71077,349.49207
71078,337.18237
71079,366.04282
71080,453.14798
71081,453.8662
71082,434.795
71083,474.86032
71084,378.66443
71085,380.85342
71086,368.1736
71087,399.8518
71088,501.62598
71089,502.6161
71090,480.5938
71091,523.86115
71092,420.56976
71093,422.66263
71094,407.2674
71095,442.0434
71096,490.78152
71097,492.32913
71098,470.27533
71099,513.62103
71100,411.80383
71101,414.4844
71102,399.87292
71103,433.2543
71104,497.31827
71105,499.02573
71106,476.79626
71107,519.60535
71108,419.05615
71109,420.451
71110,406.48993
71111,440.05347
71112,481.98468
71113,485.18768
71114,462.16177
71115,504.84918
71116,407.53647
71117,409.78955
71118,394.68756
71119,428.3539
71120,433.78827
71121,434.7521
71122,415.36505
71123,455.88947
71124,365.67383
71125,369.69122
71126,356.88306
71127,386.28497
71128,472.81125
71129,473.7231
71130,454.6416
71131,494.5943
71132,398.84256
71133,401.18362
71134,388.38428
71135,420.19705
71136,521.2627
71137,522.2056
71138,500.3675
71139,543.439
71140,440.7411
71141,443.0452
71142,427.46185
71143,462.38287
71144,510.33624
71145,511.8616
71146,489.9713
71147,533.1174
71148,431.99954
71149,434.81018
71150,420.05997
71151,453.58752
71152,516.89874
71153,518.6246
71154,496.52032
71155,539.17377
71156,439.26312
71157,440.80878
71158,426.67645
71159,460.3659
71160,501.79935
71161,504.93854
71162,482.0235
71163,524.6174
71164,427.75134
71165,430.1452
71166,414.91833
71167,448.71094
71168,453.58362
71169,454.77652
71170,435.28754
71171,475.81174
71172,385.8879
71173,389.91772
71174,376.67706
71175,406.5688
71176,492.54523
71177,493.6503
71178,474.5461
71179,514.4163
71180,419.0606
71181,421.55182
71182,408.61676
71183,440.5749
71184,540.9623
71185,541.88226
71186,520.20734
71187,563.1003
71188,460.95078
71189,463.45856
71190,447.68155
71191,482.75473
71192,529.9688
71193,531.4782
71194,509.73907
71195,552.69415
71196,452.23428
71197,455.17313
71198,440.26953
71199,473.9593
71200,536.54626
71201,538.3003
71202,516.30743
71203,558.83356
71204,459.503
71205,461.19806
71206,446.88568
71207,480.71466
71208,521.6883
71209,524.7513
71210,501.95135
71211,544.45264
71212,448.00153
71213,450.52887
71214,435.16577
71215,469.10223
71216,473.4534
71217,474.85803
71218,455.2603
71219,495.7832
71220,406.13162
71221,410.1699
71222,396.55536
71223,426.8848
71224,512.34955
71225,513.63837
71226,494.50116
71227,534.3176
71228,439.3152
71229,441.9547
71230,428.87103
71231,460.98352
71232,560.71484
71233,561.63556
71234,540.1043
71235,582.8354
71236,481.19507
71237,483.899
71238,467.92477
71239,503.15533
71240,549.6701
71241,551.1717
71242,529.56976
71243,572.3497
71244,472.5056
71245,475.57196
71246,460.49884
71247,494.36575
71248,556.2672
71249,558.04736
71250,536.149
71251,578.5728
71252,479.77222
71253,481.61526
71254,467.11642
71255,501.09592
71256,541.6396
71257,544.6215
71258,521.93726
71259,564.34625
71260,468.28516
71261,470.9424
71262,455.4285
71263,489.52432
71264,493.3871
71265,494.98853
71266,475.28824
71267,515.8006
71268,426.40234
71269,430.4518
71270,416.5214
71271,447.2309
71272,532.2185
71273,533.6794
71274,514.50055
71275,554.2879
71276,459.6036
71277,462.38245
71278,449.14667
71279,481.41928
71280,580.5121
71281,581.455
71282,560.0504
71283,602.6339
71284,501.4709
71285,504.36334
71286,488.19037
71287,523.5815
71288,569.43256
71289,570.93286
71290,549.4565
71291,592.07526
71292,492.81042
71293,496.00317
71294,480.7458
71295,514.8036
71296,576.0562
71297,577.86084
71298,556.03986
71299,598.3825
71300,500.06946
71301,502.05734
71302,487.37018
71303,521.50507
71304,561.6457
71305,564.54486
71306,541.9746
71307,584.2929
71308,488.60114
71309,491.38327
71310,475.7063
71311,509.97424
71312,513.37915
71313,515.1613
71314,495.36722
71315,535.8582
71316,446.69794
71317,450.76556
71318,436.5848
71319,467.60336
71320,552.1495
71321,553.76794
71322,534.539
71323,574.31836
71324,479.92374
71325,482.83463
71326,469.436
71327,501.87946
71328,600.3497
71329,601.33185
71330,580.03827
71331,622.49426
71332,521.7756
71333,524.84894
71334,508.4774
71335,544.0307
71336,589.2474
71337,590.7533
71338,569.3932
71339,611.8632
71340,513.14484
71341,516.4621
71342,501.01038
71343,535.27026
71344,595.9111
71345,597.7321
71346,575.976
71347,618.2542
71348,520.3932
71349,522.52185
71350,507.64795
71351,541.9395
71352,581.6997
71353,584.51483
71354,562.05927
71355,604.287
71356,508.94727
71357,511.8487
71358,495.9984
71359,530.4493
71360,533.4246
71361,535.37115
71362,515.4875
71363,555.95496
71364,467.01617
71365,471.10583
71366,456.728
71367,487.99484
71368,572.1351
71369,573.90027
71370,554.612
71371,594.4008
71372,500.27292
71373,503.31323
71374,489.73657
71375,522.3615
71376,620.23676
71377,621.25916
71378,600.06244
71379,642.41144
71380,542.1072
71381,545.3537
71382,528.7852
71383,564.5007
71384,609.11096
71385,610.62506
71386,589.3736
71387,631.70734
71388,533.5063
71389,536.94604
71390,521.2923
71391,555.7623
71392,615.82355
71393,617.65436
71394,595.95245
71395,638.1796
71396,540.7414
71397,543.0078
71398,527.94525
71399,562.39716
71400,601.79553
71401,604.52594
71402,582.18616
71403,624.32275
71404,529.3176
71405,532.33655
71406,516.3044
71407,550.9472
71408,553.51544
71409,555.61444
71410,535.6439
71411,576.0936
71412,487.35553
71413,491.46503
71414,476.91412
71415,508.4037
71416,592.1677
71417,594.071
71418,574.7182
71419,614.52716
71420,520.6478
71421,523.81616
71422,510.0468
71423,542.86383
71424,640.16766
71425,641.2312
71426,620.1186
71427,662.37823
71428,562.46466
71429,565.8756
71430,549.1121
71431,584.99005
71432,629.02386
71433,630.54614
71434,609.39197
71435,651.6006
71436,553.89294
71437,557.4528
71438,541.5916
71439,576.2765
71440,635.78534
71441,637.62274
71442,615.96564
71443,658.1519
71444,561.1124
71445,563.51373
71446,548.25824
71447,582.8767
71448,621.92615
71449,624.5739
71450,602.3509
71451,644.3951
71452,549.71014
71453,552.8459
71454,536.6247
71455,571.466
71456,573.6455
71457,575.8883
71458,555.83185
71459,596.2687
71460,507.7149
71461,511.84283
71462,497.12915
71463,528.82886
71464,612.2411
71465,614.2745
71466,594.8614
71467,634.6917
71468,541.0429
71469,544.34186
71470,530.3656
71471,563.38544
71472,660.13763
71473,661.2423
71474,640.20294
71475,682.38824
71476,582.8473
71477,586.41315
71478,569.4567
71479,605.4972
71480,648.9805
71481,650.5134
71482,629.4443
71483,671.5371
71484,574.30396
71485,577.9799
71486,561.9068
71487,596.8091
71488,655.7879
71489,657.6318
71490,636.01935
71491,678.16504
71492,581.50494
71493,584.0299
71494,568.5856
71495,603.3671
71496,642.08673
71497,644.65454
71498,622.5494
71499,664.4996
71500,570.125
71501,573.3753
71502,556.96075
71503,592.0041
71504,593.8094
71505,596.19025
71506,576.0478
71507,616.4751
71508,528.0937
71509,532.2393
71510,517.36395
71511,549.2682
71512,632.3493
71513,634.507
71514,615.03796
71515,654.8901
71516,561.45746
71517,564.88794
71518,550.69257
71519,583.9233
71520,680.14935
71521,681.28876
71522,660.31226
71523,702.43616
71524,603.2546
71525,606.95844
71526,589.81836
71527,626.01135
71528,668.97626
71529,670.5237
71530,649.5285
71531,691.51416
71532,594.73755
71533,598.5158
71534,582.23334
71535,617.34906
71536,675.82684
71537,677.6768
71538,656.1117
71539,698.2142
71540,601.91754
71541,604.55035
71542,588.9257
71543,623.86536
71544,662.27423
71545,664.7642
71546,642.7783
71547,684.6327
71548,590.5639
71549,593.92084
71550,577.3128
71551,612.55414
71552,614.003
71553,616.51697
71554,596.2891
71555,636.7088
71556,548.48553
71557,552.65375
71558,537.6147
71559,569.71924
71560,652.488
71561,654.76544
71562,635.2447
71563,675.1181
71564,581.8907
71565,585.44324
71566,571.028
71567,604.46625
71568,700.19775
71569,701.3681
71570,680.4439
71571,722.5173
71572,623.68555
71573,627.5038
71574,610.1929
71575,646.5278
71576,689.0053
71577,690.5728
71578,669.64954
71579,711.53296
71580,615.1925
71581,619.0582
71582,602.5732
71583,637.8937
71584,695.8982
71585,697.7537
71586,676.23865
71587,718.29724
71588,622.34827
71589,625.0751
71590,609.278
71591,644.3716
71592,682.4855
71593,684.9003
71594,663.0348
71595,704.79126
71596,611.0262
71597,614.4712
71598,597.6811
71599,633.10516
71600,634.22284
71601,636.866
71602,616.55347
71603,656.9661
71604,568.8833
71605,573.08545
71606,557.88153
71607,590.18146
71608,672.6534
71609,675.04694
71610,655.4785
71611,695.3724
71612,602.3416
71613,606.0051
71614,591.372
71615,625.0112
71616,219.14934
71617,219.10492
71618,192.35043
71619,245.02026
71620,113.424736
71621,104.86934
71622,95.22651
71623,130.51866
71624,209.56543
71625,207.06952
71626,182.72824
71627,233.1087
71628,107.35518
71629,98.091515
71630,88.45786
71631,123.41022
71632,217.20314
71633,217.2259
71634,190.2399
71635,242.50941
71636,110.811165
71637,103.78469
71638,93.05046
71639,128.40634
71640,192.91867
71641,189.86105
71642,167.31276
71643,214.0762
71644,97.94914
71645,89.98748
71646,80.52734
71647,112.67958
71648,135.76007
71649,129.65294
71650,116.24003
71651,154.00925
71652,60.925835
71653,61.405235
71654,53.48437
71655,76.8886
71656,182.13667
71657,177.48488
71658,157.1036
71659,203.69394
71660,91.11994
71661,84.822136
71662,74.84806
71663,106.84739
71664,228.40048
71665,227.39883
71666,202.59404
71667,253.00998
71668,125.20257
71669,116.9887
71670,107.03823
71671,142.30528
71672,219.22952
71673,215.99132
71674,192.67691
71675,241.50795
71676,118.957825
71677,109.95574
71678,99.849205
71679,135.3303
71680,225.98753
71681,225.20432
71682,199.71846
71683,250.3792
71684,122.1186
71685,115.522064
71686,104.80138
71687,139.96289
71688,202.62628
71689,199.22975
71690,177.36325
71691,223.29968
71692,109.51671
71693,102.11103
71694,92.07289
71695,125.0196
71696,147.3933
71697,141.3402
71698,127.345535
71699,165.87491
71700,72.36886
71701,72.70864
71702,64.91103
71703,89.230446
71704,191.84988
71705,186.91708
71706,167.67798
71707,213.05956
71708,102.94325
71709,96.933105
71710,86.78394
71711,119.544174
71712,239.26929
71713,237.53607
71714,214.14072
71715,262.76807
71716,138.77689
71717,131.34328
71718,120.986595
71719,156.08928
71720,230.3526
71721,226.62611
71722,204.1198
71723,251.61551
71724,132.29532
71725,123.9143
71726,113.60288
71727,149.15573
71728,236.49644
71729,235.18909
71730,211.03983
71731,259.87503
71732,135.57628
71733,129.37592
71734,118.72972
71735,153.79214
71736,214.02881
71737,210.59952
71738,189.26909
71739,234.37527
71740,123.24761
71741,116.50726
71742,105.93273
71743,139.40997
71744,160.86398
71745,154.77815
71746,140.34457
71747,179.47229
71748,85.62887
71749,85.81518
71750,78.21613
71751,103.31137
71752,203.43336
71753,198.6027
71754,180.0257
71755,224.4043
71756,116.977455
71757,110.883224
71758,100.851875
71759,134.04973
71760,251.6974
71761,249.24173
71762,226.81053
71763,274.22546
71764,153.8176
71765,147.11429
71766,136.4476
71767,171.2449
71768,242.66078
71769,238.73473
71770,216.94629
71771,263.3135
71772,147.08955
71773,139.39827
71774,129.00888
71775,164.2673
71776,248.56882
71777,246.61775
71778,223.8386
71779,271.06787
71780,150.70287
71781,144.9044
71782,134.14177
71783,169.22693
71784,226.91995
71785,223.41956
71786,202.72034
71787,247.05466
71788,138.68703
71789,132.50177
71790,121.56497
71791,155.25491
71792,175.59001
71793,169.33493
71794,154.8921
71795,194.1893
71796,100.58623
71797,100.49248
71798,93.13477
71799,118.76683
71800,216.77159
71801,211.94041
71802,193.81012
71803,237.40137
71804,132.48059
71805,126.35761
71806,116.4658
71807,149.71529
71808,265.27716
71809,262.34515
71810,240.79538
71811,287.09064
71812,170.01846
71813,163.85832
71814,152.92622
71815,187.40659
71816,256.12396
71817,252.15616
71818,231.14886
71819,276.65924
71820,163.07089
71821,155.88533
71822,145.4487
71823,180.25302
71824,261.82452
71825,259.42487
71826,237.93073
71827,283.74762
71828,167.06377
71829,161.57422
71830,150.67583
71831,185.7785
71832,241.12323
71833,237.55777
71834,217.34875
71835,261.09247
71836,155.21321
71837,149.63136
71838,138.42743
71839,171.97
71840,191.12448
71841,184.9176
71842,170.56297
71843,209.67302
71844,116.81139
71845,116.55658
71846,109.36475
71847,135.12088
71848,231.34386
71849,226.5403
71850,208.8268
71851,251.67645
71852,148.93613
71853,142.93106
71854,133.17273
71855,166.20677
71856,279.89008
71857,276.64948
71858,256.00427
71859,301.14288
71860,187.0761
71861,181.31111
71862,170.22864
71863,204.39224
71864,270.6961
71865,266.65015
71866,246.33401
71867,291.1421
71868,179.87936
71869,173.13866
71870,162.65251
71871,196.9448
71872,276.1828
71873,273.43414
71874,253.05196
71875,297.6107
71876,184.37007
71877,178.99721
71878,168.00293
71879,203.06194
71880,256.35828
71881,252.87944
71882,233.0017
71883,276.34265
